time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.600000000000001,0.11691566792531072,0.1666240565081209,12.799732375215456,6.28098619282882,6.210981260668994,0.0,0.37635960702182814,0.20626976044351072,3.7831411909513024,-0.01647132297190685,-0.1318936519111413,0.0,479.4024858850179,477.71245728443216,479.01439539482686,478.3685637237893
1.640000000000001,0.1324972004126663,0.1748578257363172,12.950435107717755,6.2802913156224225,6.2058831103530565,0.0,0.40295699534716456,0.2054034815640253,3.7520312796819533,-0.05247143572288729,-0.11857547623201531,0.0,402.8952850925654,404.6806931511921,404.65736654628967,399.76606572814404
1.680000000000001,0.14951018725398618,0.1830369484847645,13.104135805012442,6.2782869421490375,6.201040717018508,0.0,0.4479986556479936,0.2034043709586985,3.9326323629373063,-0.044580921186935775,-0.13688206712202353,0.0,502.4893758277601,500.4828123474589,499.97608285211084,500.8363849276659
1.720000000000001,0.1683080704758897,0.1911180660047362,13.264171647354724,6.276450706321221,6.195557898474249,0.0,0.49223408666118507,0.20053569148354933,4.068855054143196,-0.05086803221069523,-0.137649963543095,0.0,482.77630576689523,482.67362550983813,484.3291418610155,483.6182289889653
1.7600000000000011,0.1889489155110176,0.1990634327721267,13.429827190959285,6.274451524161,6.190103138617083,0.0,0.5401502295331604,0.1965983414319543,4.213586553748528,-0.047584265776765194,-0.1330562241882088,0.0,486.80294729175966,487.30288182259505,488.9373018329711,489.3028318043334
1.8000000000000012,0.21135462650358808,0.20685011962817285,13.599032116939778,6.2724493604947895,6.184717151954292,0.0,0.5804097041899026,0.19263972839851143,4.2465549748145905,-0.0653571891804171,-0.14100525133558958,0.0,440.06545641579066,439.06019642522836,438.9874761911013,436.767670852996
1.8400000000000012,0.23548226157857843,0.21445338538519385,13.770209030231115,6.2697394398585615,6.179158760581192,0.0,0.6262789039255351,0.1873791701295909,4.312108954674889,-0.08115801696785113,-0.13404018303735693,0.0,454.84103551535236,455.6595715516112,454.57657528969406,452.6695998682203
1.8800000000000012,0.26150498858763754,0.22181958082477632,13.944096134738267,6.266418985086318,6.173905887839819,0.0,0.6751485183997308,0.1807584768916471,4.382050668328597,-0.11135034572684421,-0.12514820919328984,0.0,456.40056037218716,457.44853333347004,459.1416742716536,455.5277452006858
1.9200000000000013,0.2896102060239634,0.22887625112527402,14.12149689710804,6.262338980569307,6.16884901066312,0.0,0.730395685650974,0.17181059217175615,4.4877058437765305,-0.08781139273066117,-0.13113648935454392,0.0,474.62874126586246,473.9252736180937,472.2949547089566,475.0016380076406
1.9600000000000013,0.3199291840508582,0.23554397316987402,14.302713466017408,6.258775764334715,6.1635476598199155,0.0,0.7858410286511954,0.16137111891290026,4.572877876268834,-0.09377425185378226,-0.13784811378136616,0.0,466.4655611251622,465.66329672711964,465.9146961978338,465.208545091639
2.0000000000000013,0.35237940485046676,0.24178820553982308,14.486194523335305,6.255323157558177,6.157944551481014,0.0,0.8369468933793681,0.15065095482190852,4.601056584662986,-0.0738596590611795,-0.15124680339527122,0.0,442.2776197322647,440.60025667938584,437.81586285218555,440.2878398330469
2.0400000000000014,0.387024222300656,0.24755253016775844,14.671607523026367,6.252313035476316,6.151827432097516,0.0,0.8956180186659318,0.13740186898031245,4.669369921200017,-0.08055047446326342,-0.159791305462109,0.0,459.4999038998881,458.4612083717763,460.41669927266446,459.617610204565
2.0800000000000014,0.42387749263203417,0.25280503156366757,14.858278641965555,6.249474023977935,6.145463573107751,0.0,0.9473526388342431,0.1250755988949447,4.6641332116674326,-0.05659874155529398,-0.15718370437008883,0.0,426.2446693410003,426.5536484609839,422.6539703647106,425.7349188071378
2.1200000000000014,0.4628127839356824,0.25755236497355594,15.044472567896003,6.247194023602352,6.139224733195988,0.0,0.9997070725973671,0.11218615069357492,4.645540331440608,-0.05827359056040143,-0.15281324707417326,0.0,418.1765838103713,418.72263321469484,419.32814859086443,419.10737703116564
